name,dependent_repos_count,dependent_packages_count,amp,github_owner,maintainers_count,namespace,repository_url,homepage
typescript-tuple,66691,38,1710.0,ksxnodemodules,1,,https://github.com/ksxnodemodules/typescript-tuple,https://github.com/ksxnodemodules/typescript-tuple#readme
typescript-compare,66619,8,7402.1,ksxnodemodules,1,,https://github.com/ksxnodemodules/typescript-compare,https://github.com/ksxnodemodules/typescript-compare#readme
typescript-logic,66619,7,8327.4,ksxnodemodules,1,,https://github.com/ksxnodemodules/typescript-logic,https://github.com/ksxnodemodules/typescript-logic#readme
get-orientation,66615,37,1753.0,mooyoul,1,,https://github.com/mooyoul/get-orientation,https://github.com/mooyoul/get-orientation#readme
gulp-decompress,66449,57,1145.7,kevva,2,,https://github.com/kevva/gulp-decompress,https://github.com/kevva/gulp-decompress#readme
buffer-to-vinyl,66427,26,2460.3,kevva,1,,https://github.com/kevva/buffer-to-vinyl,https://github.com/kevva/buffer-to-vinyl#readme
is-bzip2,66420,14,4428.0,kevva,1,,https://github.com/kevva/is-bzip2,https://github.com/kevva/is-bzip2
@redux-saga/symbols,66349,16,3902.9,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
@redux-saga/delay-p,66346,5,11057.7,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
@redux-saga/is,66342,18,3491.7,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
@redux-saga/deferred,66339,4,13267.8,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
@redux-saga/types,66337,27,2369.2,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
@nicolo-ribaudo/semver-v6,66297,13,4735.5,nicolo-ribaudo,1,nicolo-ribaudo,https://github.com/nicolo-ribaudo/semver-v6,https://github.com/nicolo-ribaudo/semver-v6#readme
@redux-saga/core,66295,40,1617.0,redux-saga,3,redux-saga,https://github.com/redux-saga/redux-saga,https://redux-saga.js.org/
bfj-node4,65985,11,5498.8,philbooth,1,,https://github.com/philbooth/bfj,https://github.com/philbooth/bfj
vinyl-assign,65954,13,4711.0,kevva,1,,https://github.com/kevva/vinyl-assign,https://github.com/kevva/vinyl-assign#readme
samsam,65947,28,2274.0,sinonjs,6,,https://github.com/busterjs/samsam,http://docs.busterjs.org/en/latest/modules/samsam/
@apollographql/apollo-tools,65899,26,2440.7,apollographql,1,apollographql,https://github.com/apollographql/apollo-tooling,https://github.com/apollographql/apollo-tooling
@pkgjs/parseargs,65894,14,4392.9,pkgjs,1,pkgjs,https://github.com/pkgjs/parseargs,https://github.com/pkgjs/parseargs#readme
@aws-sdk/client-sso,65608,23,2733.7,aws,5,aws-sdk,https://github.com/aws/aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/tree/main/clients/client-sso
@aws-sdk/credential-provider-sso,65607,26,2429.9,aws,2,aws-sdk,https://github.com/aws/aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/tree/main/packages-internal/credential-provider-sso
use-composed-ref,65571,31,2049.1,Andarist,1,,https://github.com/Andarist/use-composed-ref,https://github.com/Andarist/use-composed-ref#readme
react-remove-scroll-bar,65228,32,1976.6,theKashey,1,,https://github.com/theKashey/react-remove-scroll-bar,https://github.com/theKashey/react-remove-scroll-bar#readme
react-style-singleton,65227,20,3106.0,theKashey,1,,https://github.com/theKashey/react-style-singleton,https://github.com/theKashey/react-style-singleton#readme
@aws-crypto/util,65199,13,4657.1,aws,2,aws-crypto,https://github.com/aws/aws-sdk-js-crypto-helpers,https://github.com/aws/aws-sdk-js-crypto-helpers/tree/master/packages/util
stream-iterate,64962,25,2498.5,mafintosh,2,,https://github.com/mafintosh/stream-iterate,https://github.com/mafintosh/stream-iterate
sorted-union-stream,64950,43,1476.1,mafintosh,1,,https://github.com/mafintosh/sorted-union-stream,https://github.com/mafintosh/sorted-union-stream
foreachasync,64875,28,2237.1,unknown,1,,https://git.coolaj86.com/coolaj86/foreachasync.js.git,https://git.coolaj86.com/coolaj86/foreachasync.js
lazy-property,64865,48,1323.8,mikolalysenko,1,,https://github.com/mikolalysenko/lazy-property,https://github.com/mikolalysenko/lazy-property
libnpx,64818,44,1440.4,npm,6,,https://github.com/npm/npx,https://github.com/npm/npx#readme
serve-placeholder,64620,39,1615.5,unjs,2,,https://github.com/unjs/serve-placeholder,https://github.com/unjs/serve-placeholder#readme
call-limit,64521,35,1792.3,iarna,1,,https://github.com/iarna/call-limit,https://npmjs.com/packages/call-limit
get-nonce,64435,23,2684.8,theKashey,1,,https://github.com/theKashey/get-nonce,https://github.com/theKashey/get-nonce
snakeize,64434,6,9204.9,nathan7,1,,https://github.com/nathan7/snakeize,https://github.com/nathan7/snakeize
metro-babel7-plugin-react-transform,64230,23,2676.3,unknown,2,,"",
strip-ansi-cjs,64014,54,1163.9,unknown,1,,"",
wrap-ansi-cjs,64013,56,1123.0,unknown,1,,"",
string-width-cjs,64013,53,1185.4,unknown,1,,"",
symbol.prototype.description,63882,51,1228.5,es-shims,1,,https://github.com/es-shims/Symbol.prototype.description,https://github.com/es-shims/Symbol.prototype.description#readme
@ethersproject/pbkdf2,63699,44,1415.5,ethers-io,1,ethersproject,https://github.com/ethers-io/ethers.js,https://github.com/ethers-io/ethers.js#readme
@ethersproject/wordlists,63668,57,1097.7,ethers-io,1,ethersproject,https://github.com/ethers-io/ethers.js,https://github.com/ethers-io/ethers.js#readme
@ethersproject/json-wallets,63628,45,1383.2,ethers-io,1,ethersproject,https://github.com/ethers-io/ethers.js,https://github.com/ethers-io/ethers.js#readme
@expo/metro-config,63559,23,2648.3,expo,11,expo,https://github.com/expo/expo,https://github.com/expo/expo/tree/main/packages/@expo/metro-config#readme
parse-png,63292,15,3955.8,kevva,1,,https://github.com/kevva/parse-png,https://github.com/kevva/parse-png#readme
fake,63225,24,2529.0,felixge,2,,https://github.com/felixge/node-fake,
jsdoctypeparser,62877,34,1796.5,jsdoctypeparser,1,,https://github.com/jsdoctypeparser/jsdoctypeparser,https://jsdoctypeparser.github.io
@nuxt/devalue,62808,58,1064.5,nuxt-contrib,6,nuxt,https://github.com/nuxt/devalue,https://github.com/nuxt/devalue#readme
fs-capacitor,62436,39,1560.9,mike-marcacci,1,,https://github.com/mike-marcacci/fs-capacitor,https://github.com/mike-marcacci/fs-capacitor#readme
precond,62392,38,1599.8,MathieuTurcotte,1,,https://github.com/MathieuTurcotte/node-precond,
libnpmconfig,62203,47,1295.9,npm,3,,https://github.com/npm/libnpmconfig,https://npmjs.com/package/libnpmconfig
value-or-promise,61715,19,3085.8,yaacovCR,1,,https://github.com/yaacovCR/value-or-promise,https://github.com/yaacovCR/value-or-promise#readme
quick-format-unescaped,61622,37,1621.6,pinojs,1,,https://github.com/davidmarkclements/quick-format,https://github.com/davidmarkclements/quick-format#readme
@aws-sdk/credential-provider-web-identity,61557,8,6839.7,aws,2,aws-sdk,https://github.com/aws/aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/tree/main/packages-internal/credential-provider-web-identity
gentle-fs,61427,37,1616.5,npm,6,,https://github.com/npm/gentle-fs,https://github.com/npm/gentle-fs#readme
dash-ast,61413,24,2456.5,goto-bus-stop,1,,https://github.com/goto-bus-stop/dash-ast,https://github.com/goto-bus-stop/dash-ast
@aws-sdk/middleware-sdk-sts,61407,9,6140.7,aws,2,aws-sdk,https://github.com/aws/aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/tree/main/packages-internal/middleware-sdk-sts
far,61378,32,1859.9,felixge,1,,https://github.com/felixge/node-far,
mutate-fs,61248,15,3828.0,isaacs,1,,https://github.com/isaacs/mutate-fs,https://github.com/isaacs/mutate-fs#readme
@sindresorhus/transliterate,61242,16,3602.5,sindresorhus,1,sindresorhus,https://github.com/sindresorhus/transliterate,https://github.com/sindresorhus/transliterate#readme
parse-english,61225,18,3222.4,wooorm,1,,https://github.com/wooorm/parse-english,https://github.com/wooorm/parse-english#readme
mdast-util-to-nlcst,61201,6,8743.0,syntax-tree,2,,https://github.com/syntax-tree/mdast-util-to-nlcst,https://github.com/syntax-tree/mdast-util-to-nlcst#readme
npm-logical-tree,61141,44,1358.7,npm,1,,https://github.com/npm/logical-tree,https://github.com/npm/logical-tree#readme
libqp,61119,52,1153.2,nodemailer,1,,https://github.com/nodemailer/libqp,https://github.com/nodemailer/libqp
libbase64,61100,50,1198.0,nodemailer,1,,https://github.com/nodemailer/libbase64,https://github.com/nodemailer/libbase64
resolve-protobuf-schema,61046,18,3212.9,mafintosh,1,,https://github.com/mafintosh/resolve-protobuf-schema,https://github.com/mafintosh/resolve-protobuf-schema
gcs-resumable-upload,60954,12,4688.8,googleapis,6,,https://github.com/googleapis/gcs-resumable-upload,https://github.com/googleapis/gcs-resumable-upload#readme
ansi-bold,60930,44,1354.0,jonschlinkert,1,,https://github.com/jonschlinkert/ansi-bold,https://github.com/jonschlinkert/ansi-bold
component-indexof,60862,30,1963.3,component,32,,https://github.com/component/indexof,https://github.com/component/indexof
lock-verify,60691,39,1517.3,npm,6,,https://github.com/npm/lock-verify,https://github.com/npm/lock-verify#readme
@nuxtjs/youch,60614,38,1554.2,nuxt,4,nuxtjs,https://github.com/nuxt/youch,https://github.com/poppinss/nuxt#readme
@storybook/router,60518,53,1120.7,storybookjs,12,storybook,https://github.com/storybookjs/storybook,https://github.com/storybookjs/storybook/tree/next/code/lib/router
addressparser,60482,59,1008.0,nodemailer,1,,https://github.com/andris9/addressparser,https://github.com/andris9/addressparser#readme
exec-series,60203,13,4300.2,shinnn,1,,https://github.com/shinnn/exec-series,https://github.com/shinnn/exec-series#readme
clean-regexp,60093,12,4622.5,SamVerschueren,1,,https://github.com/samverschueren/clean-regexp,https://github.com/samverschueren/clean-regexp#readme
@graphql-tools/import,59978,7,7497.3,ardatan,5,graphql-tools,https://github.com/ardatan/graphql-tools,https://github.com/ardatan/graphql-tools#readme
qw,59915,35,1664.3,iarna,1,,https://github.com/iarna/node-qw,https://github.com/iarna/node-qw#readme
@aws-sdk/util-config-provider,59573,6,8510.4,aws,2,aws-sdk,https://github.com/aws/aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3/tree/main/packages/util-config-provider
@graphql-tools/json-file-loader,59113,38,1515.7,ardatan,3,graphql-tools,https://github.com/ardatan/graphql-tools,https://github.com/ardatan/graphql-tools#readme
time-zone,59054,22,2567.6,sindresorhus,1,,https://github.com/sindresorhus/time-zone,https://github.com/sindresorhus/time-zone#readme
libcipm,58912,28,2031.4,npm,6,,https://github.com/npm/libcipm,https://github.com/npm/libcipm#readme
is-supported-regexp-flag,58878,9,5887.8,sindresorhus,1,,https://github.com/sindresorhus/is-supported-regexp-flag,https://github.com/sindresorhus/is-supported-regexp-flag#readme
istanbul-lib-processinfo,58791,46,1250.9,istanbuljs,3,,https://github.com/istanbuljs/istanbul-lib-processinfo,https://github.com/istanbuljs/istanbul-lib-processinfo#readme
env-variable,58750,11,4895.8,3rd-Eden,2,,https://github.com/3rd-Eden/env-variable,https://github.com/3rd-Eden/env-variable
helmet-csp,58533,47,1219.4,helmetjs,1,,https://github.com/helmetjs/helmet,https://helmetjs.github.io/
weak-map,57893,44,1286.5,drses,1,,https://github.com/drses/weak-map,https://github.com/drses/weak-map#readme
@ampproject/toolbox-core,57718,10,5247.1,ampproject,16,ampproject,https://github.com/ampproject/amp-toolbox,https://github.com/ampproject/amp-toolbox/tree/main/packages/core
@ampproject/toolbox-runtime-version,57713,6,8244.7,ampproject,16,ampproject,https://github.com/ampproject/amp-toolbox,https://github.com/ampproject/amp-toolbox/tree/main/packages/runtime-version
listenercount,57639,37,1516.8,junosuarez,0,,https://github.com/jden/node-listenercount,https://github.com/jden/node-listenercount#readme
buffer-indexof-polyfill,57632,44,1280.7,sarosia,1,,https://github.com/sarosia/buffer-indexof-polyfill,https://github.com/sarosia/buffer-indexof-polyfill#readme
@swc/core-win32-x64-msvc,57360,4,11472.0,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
x-xss-protection,57328,25,2204.9,helmetjs,1,,https://github.com/helmetjs/helmet,https://helmetjs.github.io/
hsts,57302,48,1169.4,helmetjs,1,,https://github.com/helmetjs/hsts,https://helmetjs.github.io/docs/hsts/
rndm,57149,36,1544.6,crypto-utils,4,,https://github.com/crypto-utils/rndm,https://github.com/crypto-utils/rndm#readme
@swc/core-darwin-arm64,57114,11,4759.5,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
@ardatan/aggregate-error,57108,10,5191.6,sindresorhus,1,ardatan,https://github.com/sindresorhus/aggregate-error,https://github.com/sindresorhus/aggregate-error#readme
dont-sniff-mimetype,57096,12,4392.0,helmetjs,1,,https://github.com/helmetjs/dont-sniff-mimetype,https://helmetjs.github.io/docs/dont-sniff-mimetype
@swc/core-linux-x64-gnu,57062,12,4389.4,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
apollo-tracing,57060,24,2282.4,unknown,1,,https://github.com/apollographql/apollo-tracing-js,https://github.com/apollographql/apollo-tracing-js
@swc/core-linux-x64-musl,57055,37,1501.4,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
hide-powered-by,57054,18,3002.8,helmetjs,1,,https://github.com/helmetjs/hide-powered-by,https://helmetjs.github.io/docs/hide-powered-by/
content-security-policy-builder,57018,20,2715.1,helmetjs,1,,https://github.com/helmetjs/content-security-policy-builder,https://github.com/helmetjs/content-security-policy-builder
events-to-array,56977,22,2477.3,isaacs,1,,https://github.com/isaacs/events-to-array,https://github.com/isaacs/events-to-array
@swc/core-darwin-x64,56878,5,9479.7,swc-project,1,swc,https://github.com/swc-project/swc,https://swc.rs
grapheme-breaker,56868,43,1292.5,foliojs,1,,https://github.com/devongovett/grapheme-breaker,https://github.com/devongovett/grapheme-breaker
apollo-cache-control,56852,33,1672.1,unknown,1,,https://github.com/apollographql/apollo-cache-control-js,https://github.com/apollographql/apollo-cache-control-js
hpkp,56850,6,8121.4,helmetjs,1,,https://github.com/helmetjs/hpkp,https://github.com/helmetjs/hpkp#readme
@nuxt/babel-preset-app,56820,23,2367.5,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/config,56795,28,1958.4,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/vue-app,56792,19,2839.6,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/core,56778,13,4055.6,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/cli,56776,19,2838.8,nuxt,6,nuxt,https://github.com/nuxt/cli,https://github.com/nuxt/cli#readme
@nuxt/webpack,56775,16,3339.7,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt
@nuxt/server,56773,9,5677.3,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/vue-renderer,56773,8,6308.1,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/builder,56772,13,4055.1,nuxt,5,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@nuxt/generator,56768,11,4730.7,nuxt,6,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt#readme
@swc/core-linux-arm64-gnu,56735,4,11347.0,swc-project,1,swc,https://github.com/swc-project/swc,https://swc.rs
@swc/core-win32-ia32-msvc,56725,3,14181.3,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
@swc/core-linux-arm64-musl,56687,34,1619.6,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
@swc/core-win32-arm64-msvc,56682,2,18894.0,swc-project,2,swc,https://github.com/swc-project/swc,https://swc.rs
@expo/image-utils,56497,19,2824.9,expo,28,expo,https://github.com/expo/expo,https://github.com/expo/expo/tree/main/packages/%40expo/image-utils#readme
bash-path,56495,6,8070.7,micromatch,1,,https://github.com/micromatch/bash-path,https://github.com/micromatch/bash-path
global-modules-path,56188,50,1101.7,rosen-vladimirov,3,,https://github.com/rosen-vladimirov/global-modules-path,https://github.com/rosen-vladimirov/global-modules-path#readme
referrer-policy,55971,16,3292.4,helmetjs,1,,https://github.com/helmetjs/referrer-policy,https://helmetjs.github.io/docs/referrer-policy/
